Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;Time;;С куллеромм;Макс;Мин;deLTA;Без куллера;Макс;Мин;deLTA
3122;36.0733;35.373;-256.751;-256.269;-256.684;-256.888;-256.935;-255.98;12:07:03;;;;;;;;;
3123;36.0655;35.373;-256.747;-256.269;-256.676;-256.888;-256.95;-255.972;12:07:04;;;;;;;;;
3124;36.0577;35.3652;-256.751;-256.269;-256.684;-256.888;-256.942;-255.988;12:07:04;;;;;;;;;
3125;36.0499;35.3574;-256.751;-256.269;-256.684;-256.88;-256.942;-255.98;12:07:05;;;;;;;;;
3126;36.042;35.3495;-256.751;-256.262;-256.676;-256.888;-256.935;-255.98;12:07:05;;;;;;;;;
3127;36.0381;35.3495;-256.751;-256.262;-256.684;-256.88;-256.942;-255.98;12:07:06;;;;;;;;;
3128;36.0303;35.3339;-256.747;-256.269;-256.676;-256.88;-256.942;-255.98;12:07:06;;;;;;;;;
3129;36.0147;35.3261;-256.751;-256.269;-256.684;-256.888;-256.95;-255.972;12:07:07;;;;;;;;;
3130;35.999;35.3261;-256.751;-256.262;-256.676;-256.88;-256.942;-255.972;12:07:07;;;;;;;;;
3131;35.9912;35.3221;-256.751;-256.262;-256.676;-256.88;-256.942;-255.98;12:07:08;;;;;;;;;
3132;35.9755;35.3221;-256.751;-256.262;-256.684;-256.88;-256.942;-255.98;12:07:08;;;;;;;;;
3133;35.9677;35.3143;-256.751;-256.262;-256.684;-256.888;-256.942;-255.988;12:07:09;;;;;;;;;
3134;35.9521;35.3104;-256.755;-256.269;-256.684;-256.888;-256.942;-255.98;12:07:09;;;;;;;;;
3135;35.9521;35.3104;-256.747;-256.262;-256.676;-256.88;-256.95;-255.98;12:07:10;;;;;;;;;
3136;35.9364;35.3065;-256.755;-256.269;-256.676;-256.888;-256.942;-255.98;12:07:10;;;;;;;;;
3137;35.9286;35.2908;-256.751;-256.262;-256.684;-256.88;-256.942;-255.98;12:07:11;;;;;;;;;
3138;35.9208;35.2908;-256.747;-256.262;-256.684;-256.888;-256.95;-255.988;12:07:11;;;;;;;;;
3139;35.9129;35.2752;-256.751;-256.262;-256.676;-256.88;-256.942;-255.98;12:07:12;;;;;;;;;
3140;35.9051;35.2752;-256.747;-256.262;-256.684;-256.888;-256.942;-255.98;12:07:12;;;;;;;;;
3141;35.8895;35.2674;-256.751;-256.254;-256.676;-256.88;-256.942;-255.98;12:07:13;;;;;;;;;
3142;35.8738;35.2752;-256.751;-256.262;-256.684;-256.872;-256.95;-255.98;12:07:13;;;;;;;;;
3143;35.8738;35.2595;-256.751;-256.262;-256.676;-256.872;-256.942;-255.988;12:07:14;;;;;;;;;
3144;35.866;35.2517;-256.751;-256.265;-256.684;-256.872;-256.942;-255.98;12:07:14;;;;;;;;;
3145;35.8582;35.2517;-256.747;-256.262;-256.676;-256.88;-256.942;-255.98;12:07:15;;;;;;;;;
3146;35.8464;35.2439;-256.751;-256.262;-256.684;-256.872;-256.95;-255.98;12:07:15;;;;;;;;;
3147;35.8464;35.2361;-256.751;-256.262;-256.676;-256.88;-256.942;-255.988;12:07:16;;;;;;;;;
3148;35.8386;35.2361;-256.751;-256.269;-256.676;-256.88;-256.942;-255.98;12:07:16;;;;;;;;;
3149;35.8308;35.2204;-256.751;-256.254;-256.684;-256.872;-256.942;-255.972;12:07:17;;;;;;;;;
3150;35.8229;35.2126;-256.747;-256.262;-256.676;-256.88;-256.942;-255.98;12:07:17;;;;;;;;;
3151;35.8151;35.2048;-256.743;-256.262;-256.684;-256.872;-256.942;-255.98;12:07:18;;;;;;;;;
3152;35.8151;35.2048;-256.751;-256.262;-256.676;-256.872;-256.935;-255.988;12:07:18;;;;;;;;;
3153;35.7916;35.1969;-256.747;-256.262;-256.676;-256.88;-256.935;-255.98;12:07:19;;;;;;;;;
3154;35.7838;35.1969;-256.751;-256.254;-256.676;-256.88;-256.935;-255.98;12:07:19;;;;;;;;;
3155;35.776;35.1813;-256.751;-256.254;-256.676;-256.872;-256.935;-255.98;12:07:20;;;;;;;;;
3156;35.7682;35.1813;-256.751;-256.262;-256.676;-256.88;-256.942;-255.98;12:07:20;;;;;;;;;
3157;35.7603;35.1813;-256.758;-256.254;-256.676;-256.88;-256.935;-255.988;12:07:21;;;;;;;;;
3158;35.7525;35.1735;-256.755;-256.262;-256.676;-256.88;-256.942;-255.98;12:07:21;;;;;;;;;
3159;35.7447;35.1656;-256.751;-256.254;-256.684;-256.888;-256.935;-255.988;12:07:22;;;;;;;;;
3160;35.7525;35.1578;-256.755;-256.262;-256.676;-256.88;-256.935;-255.98;12:07:22;;;;;;;;;
3161;35.7369;35.1578;-256.755;-256.262;-256.676;-256.88;-256.927;-255.988;12:07:23;;;;;;;;;
3162;35.729;35.1422;-256.755;-256.254;-256.676;-256.88;-256.935;-255.98;12:07:23;;;;;;;;;
3163;35.7212;35.1422;-256.755;-256.262;-256.684;-256.88;-256.935;-255.988;12:07:24;;;;;;;;;
3164;35.7134;35.1343;-256.755;-256.254;-256.676;-256.88;-256.927;-255.98;12:07:24;;;;;;;;;
3165;35.7056;35.1265;-256.755;-256.254;-256.684;-256.872;-256.935;-255.988;12:07:25;;;;;;;;;
3166;35.6977;35.1187;-256.751;-256.262;-256.684;-256.88;-256.942;-255.98;12:07:25;;;;;;;;;
3167;35.6899;35.1109;-256.755;-256.254;-256.684;-256.88;-256.935;-255.98;12:07:26;;;;;;;;;
3168;35.6821;35.107;-256.755;-256.262;-256.684;-256.88;-256.935;-255.98;12:07:26;;;;;;;;;
3169;35.6821;35.107;-256.751;-256.262;-256.684;-256.888;-256.935;-255.98;12:07:27;;;;;;;;;
3170;35.6664;35.103;-256.758;-256.262;-256.684;-256.872;-256.927;-255.972;12:07:27;;;;;;;;;
3171;35.6586;35.0991;-256.755;-256.254;-256.676;-256.872;-256.935;-255.988;12:07:28;;;;;;;;;
3172;35.6547;35.0952;-256.758;-256.262;-256.684;-256.88;-256.935;-255.972;12:07:28;;;;;;;;;
3173;35.6508;35.0952;-256.758;-256.262;-256.684;-256.88;-256.935;-255.98;12:07:29;;;;;;;;;
3174;35.6508;35.0835;-256.755;-256.262;-256.676;-256.88;-256.935;-255.98;12:07:29;;;;;;;;;
3175;35.643;35.0913;-256.758;-256.262;-256.676;-256.888;-256.935;-255.98;12:07:30;;;;;;;;;
3176;35.643;35.0757;-256.758;-256.262;-256.676;-256.88;-256.935;-255.98;12:07:30;;;;;;;;;
3177;35.6312;35.0678;-256.755;-256.254;-256.676;-256.872;-256.935;-255.972;12:07:31;;;;;;;;;
3178;35.6312;35.0678;-256.758;-256.269;-256.684;-256.88;-256.935;-255.988;12:07:31;;;;;;;;;
3179;35.6156;35.0678;-256.758;-256.262;-256.676;-256.88;-256.935;-255.98;12:07:32;;;;;;;;;
3180;35.6078;35.06;-256.758;-256.254;-256.684;-256.88;-256.942;-255.98;12:07:32;;;;;;;;;
3181;35.5999;35.0444;-256.755;-256.262;-256.684;-256.88;-256.935;-255.98;12:07:33;;;;;;;;;
