Number;DT1;DT2;P_now;T_imp;K_prop;T_stab;Time
3355;29.6842;28.6474;37.599;176;50;30;12:50:57
3356;29.6764;28.6435;37.599;167;50;30;12:50:58
3357;29.6842;28.6474;37.599;172;50;30;12:50:58
3358;29.6842;28.6474;37.599;167;50;30;12:50:59
3359;29.6764;28.6435;37.599;167;50;30;12:50:59
3360;29.6842;28.6435;37.599;172;50;30;12:51:00
3361;29.6842;28.6474;37.599;167;50;30;12:51:00
3362;29.692;28.6474;37.599;167;50;30;12:51:01
3363;29.692;28.6474;37.599;163;50;30;12:51:01
3364;29.6842;28.6474;37.599;163;50;30;12:51:02
3365;29.6842;28.6474;37.599;167;50;30;12:51:02
3366;29.6764;28.6513;37.599;167;50;30;12:51:03
3367;29.6842;28.6513;37.599;172;50;30;12:51:03
3368;29.6842;28.6474;37.599;167;50;30;12:51:04
3369;29.6842;28.6474;37.599;167;50;30;12:51:04
3370;29.6842;28.6474;37.599;167;50;30;12:51:05
3371;29.6842;28.6474;37.599;167;50;30;12:51:05
3372;29.692;28.6474;37.599;167;50;30;12:51:06
3373;29.692;28.6474;37.599;163;50;30;12:51:06
3374;29.692;28.6435;37.599;163;50;30;12:51:07
3375;29.692;28.6435;37.599;163;50;30;12:51:07
3376;29.692;28.6435;37.599;163;50;30;12:51:08
3377;29.692;28.6435;37.599;163;50;30;12:51:08
3378;29.6999;28.6435;37.599;163;50;30;12:51:09
3379;29.6999;28.6396;37.599;159;50;30;12:51:09
3380;29.6842;28.6396;37.599;159;50;30;12:51:10
3381;29.692;28.6396;37.599;167;50;30;12:51:10
3382;29.692;28.6396;37.599;163;50;30;12:51:11
3383;29.692;28.6396;37.599;163;50;30;12:51:11
3384;29.692;28.6396;37.599;163;50;30;12:51:12
3385;29.692;28.6357;37.599;163;50;30;12:51:12
3386;29.692;28.6357;37.599;163;50;30;12:51:13
3387;29.6842;28.6357;37.599;163;50;30;12:51:13
3388;29.6999;28.6396;37.599;167;50;30;12:51:14
3389;29.692;28.6396;37.599;159;50;30;12:51:14
3390;29.692;28.6396;37.599;163;50;30;12:51:15
3391;29.692;28.6357;37.599;163;50;30;12:51:15
3392;29.692;28.6396;37.599;163;50;30;12:51:16
3393;29.692;28.6396;37.599;163;50;30;12:51:16
3394;29.6842;28.6396;37.599;163;50;30;12:51:17
3395;29.692;28.6357;37.599;167;50;30;12:51:17
3396;29.6842;28.6278;37.599;163;50;30;12:51:18
3397;29.692;28.6357;37.599;167;50;30;12:51:18
3398;29.6842;28.6357;37.599;163;50;30;12:51:19
3399;29.692;28.6396;37.599;167;50;30;12:51:19
3400;29.6842;28.6357;37.599;163;50;30;12:51:20
3401;29.6764;28.6357;37.599;167;50;30;12:51:20
3402;29.6842;28.6396;37.599;172;50;30;12:51:21
3403;29.6764;28.6357;37.599;167;50;30;12:51:21
3404;29.692;28.6396;37.599;172;50;30;12:51:22
3405;29.6842;28.6357;37.599;163;50;30;12:51:22
3406;29.6842;28.6396;37.599;167;50;30;12:51:23
3407;29.6764;28.6396;37.599;167;50;30;12:51:23
3408;29.6842;28.6435;37.599;172;50;30;12:51:24
3409;29.692;28.6396;37.599;167;50;30;12:51:24
3410;29.6842;28.6435;37.599;163;50;30;12:51:25
3411;29.6842;28.6435;37.599;167;50;30;12:51:25
3412;29.6842;28.6357;37.599;167;50;30;12:51:26
3413;29.6764;28.6435;37.599;167;50;30;12:51:26
3414;29.692;28.6435;37.599;172;50;30;12:51:27
3415;29.6842;28.6435;37.599;163;50;30;12:51:27
3416;29.692;28.6396;37.599;167;50;30;12:51:28
3417;29.692;28.6396;37.599;163;50;30;12:51:28
3418;29.692;28.6435;37.599;163;50;30;12:51:29
3419;29.692;28.6435;37.599;163;50;30;12:51:29
3420;29.6999;28.6474;37.599;163;50;30;12:51:30
3421;29.6999;28.6435;37.599;159;50;30;12:51:30
3422;29.692;28.6435;37.599;159;50;30;12:51:31
3423;29.6999;28.6435;37.599;163;50;30;12:51:31
3424;29.692;28.6435;37.599;159;50;30;12:51:32
3425;29.692;28.6513;37.599;163;50;30;12:51:32
3426;29.6999;28.6474;37.599;163;50;30;12:51:33
3427;29.6842;28.6435;37.599;159;50;30;12:51:33
3428;29.6999;28.6435;37.599;167;50;30;12:51:34
3429;29.6999;28.6435;37.599;159;50;30;12:51:34
3430;29.6999;28.6474;37.599;159;50;30;12:51:35
3431;29.7077;28.6474;37.599;159;50;30;12:51:35
3432;29.6999;28.6435;37.599;155;50;30;12:51:36
3433;29.6999;28.6396;37.599;159;50;30;12:51:36
3434;29.6999;28.6474;37.599;159;50;30;12:51:37
3435;29.7155;28.6474;37.599;159;50;30;12:51:37
3436;29.7077;28.6474;37.599;151;50;30;12:51:38
3437;29.7077;28.6435;37.599;155;50;30;12:51:38
3438;29.7155;28.6435;37.599;155;50;30;12:51:39
3439;29.7077;28.6435;37.599;151;50;30;12:51:39
3440;29.7155;28.6474;37.599;155;50;30;12:51:40
3441;29.7155;28.6474;37.599;151;50;30;12:51:40
3442;29.7155;28.6474;37.599;151;50;30;12:51:41
3443;29.6999;28.6474;37.599;151;50;30;12:51:41
3444;29.6999;28.6474;37.599;159;50;30;12:51:42
3445;29.7077;28.6591;37.599;159;50;30;12:51:42
3446;29.7077;28.6474;37.599;155;50;30;12:51:43
3447;29.692;28.6513;37.599;155;50;30;12:51:43
3448;29.692;28.6513;37.599;163;50;30;12:51:44
3449;29.692;28.6474;37.599;163;50;30;12:51:44
3450;29.6999;28.6552;37.599;163;50;30;12:51:45
3451;29.692;28.6552;37.599;159;50;30;12:51:45
3452;29.692;28.663;37.599;163;50;30;12:51:46
3453;29.6842;28.6552;37.599;163;50;30;12:51:46
3454;29.6842;28.663;37.599;167;50;30;12:51:47
3455;29.6842;28.663;37.599;167;50;30;12:51:47
3456;29.6842;28.663;37.599;167;50;30;12:51:48
3457;29.6842;28.6552;37.599;167;50;30;12:51:48
3458;29.6764;28.6552;37.599;167;50;30;12:51:49
3459;29.6764;28.6513;37.599;172;50;30;12:51:49
3460;29.6764;28.6552;37.599;172;50;30;12:51:50
3461;29.6764;28.663;37.599;172;50;30;12:51:50
3462;29.6764;28.6552;37.599;172;50;30;12:51:51
3463;29.6686;28.6591;37.599;172;50;30;12:51:51
3464;29.6764;28.6552;37.599;176;50;30;12:51:52
3465;29.6764;28.6552;37.599;172;50;30;12:51:52
3466;29.692;28.6552;37.599;172;50;30;12:51:53
3467;29.692;28.6591;37.599;163;50;30;12:51:53
3468;29.6842;28.6513;37.599;163;50;30;12:51:54
3469;29.6764;28.6474;37.599;167;50;30;12:51:54
3470;29.6764;28.6513;37.599;172;50;30;12:51:55
3471;29.6764;28.6474;37.599;172;50;30;12:51:55
3472;29.6842;28.6513;37.599;172;50;30;12:51:56
3473;29.6764;28.6474;37.599;167;50;30;12:51:56
3474;29.6764;28.6474;37.599;172;50;30;12:51:57
3475;29.6764;28.6435;37.599;172;50;30;12:51:57
3476;29.6764;28.6474;37.599;172;50;30;12:51:58
3477;29.6686;28.6474;37.599;172;50;30;12:51:58
3478;29.6686;28.6513;37.599;176;50;30;12:51:59
3479;29.6607;28.6435;37.599;176;50;30;12:51:59
3480;29.6607;28.6474;37.599;180;50;30;12:52:00
3481;29.6686;28.6513;37.599;180;50;30;12:52:00
3482;29.6607;28.6552;37.599;176;50;30;12:52:01
3483;29.6764;28.6552;37.599;180;50;30;12:52:01
3484;29.6686;28.6513;37.599;172;50;30;12:52:02
3485;29.6686;28.6513;37.599;176;50;30;12:52:02
3486;29.6764;28.6513;37.599;176;50;30;12:52:03
3487;29.6686;28.6552;37.599;172;50;30;12:52:03
3488;29.6764;28.6513;37.599;176;50;30;12:52:04
3489;29.6764;28.6474;37.599;172;50;30;12:52:04
3490;29.6686;28.6474;37.599;172;50;30;12:52:05
3491;29.6764;28.6474;37.599;176;50;30;12:52:05
3492;29.692;28.6474;37.599;172;50;30;12:52:06
3493;29.692;28.6474;37.599;163;50;30;12:52:06
3494;29.692;28.6474;37.599;163;50;30;12:52:07
3495;29.6764;28.6474;37.599;163;50;30;12:52:07
3496;29.6842;28.6474;37.599;172;50;30;12:52:08
3497;29.692;28.6474;37.599;167;50;30;12:52:08
3498;29.6999;28.6513;37.599;163;50;30;12:52:09
3499;29.692;28.6474;37.599;159;50;30;12:52:09
3500;29.692;28.6513;37.599;163;50;30;12:52:10
3501;29.6999;28.6474;37.599;163;50;30;12:52:10
3502;29.7077;28.6513;37.599;159;50;30;12:52:11
3503;29.7077;28.6513;37.599;155;50;30;12:52:11
3504;29.7077;28.6474;37.599;155;50;30;12:52:12
3505;29.7077;28.6474;37.599;155;50;30;12:52:12
3506;29.7077;28.6513;37.599;155;50;30;12:52:13
3507;29.6999;28.6474;37.599;155;50;30;12:52:13
3508;29.6999;28.6552;37.599;159;50;30;12:52:14
3509;29.7077;28.6474;37.599;159;50;30;12:52:14
3510;29.6999;28.6513;37.599;155;50;30;12:52:15
3511;29.7077;28.6474;37.599;159;50;30;12:52:15
3512;29.7155;28.6513;37.599;155;50;30;12:52:16
3513;29.7077;28.6513;37.599;151;50;30;12:52:16
3514;29.7077;28.6513;37.599;155;50;30;12:52:17
3515;29.6999;28.6513;37.599;155;50;30;12:52:17
3516;29.7077;28.6474;37.599;159;50;30;12:52:18
3517;29.692;28.6513;37.599;155;50;30;12:52:18
3518;29.6999;28.6552;37.599;163;50;30;12:52:19
3519;29.6999;28.6513;37.599;159;50;30;12:52:19
3520;29.6999;28.6513;37.599;159;50;30;12:52:20
3521;29.6999;28.6513;37.599;159;50;30;12:52:20
3522;29.6999;28.6552;37.599;159;50;30;12:52:21
3523;29.6999;28.6552;37.599;159;50;30;12:52:21
3524;29.7077;28.6513;37.599;159;50;30;12:52:22
3525;29.6999;28.6513;37.599;155;50;30;12:52:22
3526;29.692;28.6474;37.599;159;50;30;12:52:23
3527;29.6999;28.6435;37.599;163;50;30;12:52:23
3528;29.7077;28.6435;37.599;159;50;30;12:52:24
3529;29.6999;28.6474;37.599;155;50;30;12:52:24
3530;29.7077;28.6474;37.599;159;50;30;12:52:25
3531;29.6999;28.6435;37.599;155;50;30;12:52:25
3532;29.7077;28.6474;37.599;159;50;30;12:52:26
3533;29.6999;28.6474;37.599;155;50;30;12:52:26
3534;29.7077;28.6474;37.599;159;50;30;12:52:27
3535;29.6999;28.6474;37.599;155;50;30;12:52:27
3536;29.6999;28.6474;37.599;159;50;30;12:52:28
3537;29.692;28.6435;37.599;159;50;30;12:52:28
3538;29.6999;28.6474;37.599;163;50;30;12:52:29
3539;29.6999;28.6513;37.599;159;50;30;12:52:29
3540;29.6999;28.6513;37.599;159;50;30;12:52:30
3541;29.692;28.6474;37.599;159;50;30;12:52:30
3542;29.692;28.6513;37.599;163;50;30;12:52:31
3543;29.6999;28.6474;37.599;163;50;30;12:52:31
3544;29.692;28.6474;37.599;159;50;30;12:52:32
3545;29.6999;28.6435;37.599;163;50;30;12:52:32
3546;29.692;28.6474;37.599;159;50;30;12:52:33
3547;29.692;28.6474;37.599;163;50;30;12:52:33
3548;29.6999;28.6474;37.599;163;50;30;12:52:34
3549;29.692;28.6474;37.599;159;50;30;12:52:34
3550;29.7077;28.6513;37.599;163;50;30;12:52:35
3551;29.6999;28.6474;37.599;155;50;30;12:52:35
3552;29.6999;28.6474;37.599;159;50;30;12:52:36
3553;29.6999;28.6435;37.599;159;50;30;12:52:36
3554;29.6999;28.6435;37.599;159;50;30;12:52:37
3555;29.6999;28.6396;37.599;159;50;30;12:52:37
3556;29.692;28.6474;37.599;159;50;30;12:52:38
3557;29.692;28.6435;37.599;163;50;30;12:52:38
3558;29.6842;28.6435;37.599;163;50;30;12:52:39
3559;29.6842;28.6435;37.599;167;50;30;12:52:39
3560;29.6842;28.6474;37.599;167;50;30;12:52:40
3561;29.6842;28.6435;37.599;167;50;30;12:52:40
3562;29.6764;28.6435;37.599;167;50;30;12:52:41
3563;29.6764;28.6435;37.599;172;50;30;12:52:41
3564;29.6842;28.6474;37.599;172;50;30;12:52:42
3565;29.692;28.6552;37.599;167;50;30;12:52:42
3566;29.6842;28.6474;37.599;163;50;30;12:52:43
3567;29.692;28.6513;37.599;167;50;30;12:52:43
3568;29.6842;28.6513;37.599;163;50;30;12:52:44
3569;29.6842;28.6513;37.599;167;50;30;12:52:44
3570;29.692;28.6552;37.599;167;50;30;12:52:45
3571;29.6842;28.6552;37.599;163;50;30;12:52:45
3572;29.6842;28.6513;37.599;167;50;30;12:52:46
3573;29.692;28.6474;37.599;167;50;30;12:52:46
3574;29.6842;28.6474;37.599;163;50;30;12:52:47
3575;29.692;28.6513;37.599;167;50;30;12:52:47
3576;29.6999;28.6474;37.599;163;50;30;12:52:48
3577;29.6999;28.6474;37.599;159;50;30;12:52:48
3578;29.6999;28.6513;37.599;159;50;30;12:52:49
3579;29.692;28.6474;37.599;159;50;30;12:52:49
3580;29.6999;28.6474;37.599;163;50;30;12:52:50
3581;29.6999;28.6513;37.599;159;50;30;12:52:50
3582;29.6999;28.6474;37.599;159;50;30;12:52:51
3583;29.692;28.6513;37.599;159;50;30;12:52:51
3584;29.6842;28.6474;37.599;163;50;30;12:52:52
3585;29.6842;28.6435;37.599;167;50;30;12:52:52
3586;29.692;28.6474;37.599;167;50;30;12:52:53
3587;29.692;28.6474;37.599;163;50;30;12:52:53
3588;29.692;28.6474;37.599;163;50;30;12:52:54
3589;29.6842;28.6474;37.599;163;50;30;12:52:54
3590;29.6764;28.6474;37.599;167;50;30;12:52:55
3591;29.6842;28.6513;37.599;172;50;30;12:52:55
3592;29.6842;28.6552;37.599;167;50;30;12:52:56
3593;29.6842;28.6513;37.599;167;50;30;12:52:56
3594;29.6764;28.6513;37.599;167;50;30;12:52:57
3595;29.6842;28.6474;37.599;172;50;30;12:52:57
3596;29.6764;28.6513;37.599;167;50;30;12:52:58
3597;29.6764;28.6513;37.599;172;50;30;12:52:58
3598;29.6842;28.6513;37.599;172;50;30;12:52:59
3599;29.6842;28.6513;37.599;167;50;30;12:52:59
3600;29.692;28.6513;37.599;167;50;30;12:53:00
3601;29.692;28.6552;37.599;163;50;30;12:53:00
3602;29.6999;28.6513;37.599;163;50;30;12:53:01
3603;29.692;28.663;37.599;159;50;30;12:53:01
3604;29.692;28.6513;37.599;163;50;30;12:53:02
3605;29.6999;28.6474;37.599;163;50;30;12:53:02
3606;29.692;28.6513;37.599;159;50;30;12:53:03
3607;29.7077;28.6552;37.599;163;50;30;12:53:03
3608;29.6999;28.6513;37.599;155;50;30;12:53:04
3609;29.6999;28.6513;37.599;159;50;30;12:53:04
3610;29.6999;28.6474;37.599;159;50;30;12:53:05
3611;29.7077;28.6474;37.599;159;50;30;12:53:05
3612;29.6999;28.6552;37.599;155;50;30;12:53:06
3613;29.7077;28.6513;37.599;159;50;30;12:53:06
3614;29.6999;28.6474;37.599;155;50;30;12:53:07
3615;29.6999;28.6474;37.599;159;50;30;12:53:07
3616;29.6999;28.6474;37.599;159;50;30;12:53:08
3617;29.7077;28.6513;37.599;159;50;30;12:53:08
3618;29.7077;28.6513;37.599;155;50;30;12:53:09
3619;29.7077;28.6552;37.599;155;50;30;12:53:09
3620;29.7077;28.6513;37.599;155;50;30;12:53:10
3621;29.6999;28.6474;37.599;155;50;30;12:53:10
3622;29.7077;28.6552;37.599;159;50;30;12:53:11
3623;29.6999;28.6513;37.599;155;50;30;12:53:11
3624;29.6999;28.6552;37.599;159;50;30;12:53:12
3625;29.6999;28.6474;37.599;159;50;30;12:53:12
3626;29.6999;28.6474;37.599;159;50;30;12:53:13
3627;29.692;28.6513;37.599;159;50;30;12:53:13
3628;29.6999;28.6474;37.599;163;50;30;12:53:14
3629;29.692;28.6513;37.599;159;50;30;12:53:14
3630;29.692;28.6513;37.599;163;50;30;12:53:15
3631;29.6842;28.6474;37.599;163;50;30;12:53:15
3632;29.6842;28.6513;37.599;167;50;30;12:53:16
3633;29.692;28.6513;37.599;167;50;30;12:53:16
3634;29.692;28.6513;37.599;163;50;30;12:53:17
3635;29.6842;28.6552;37.599;163;50;30;12:53:17
3636;29.6764;28.6513;37.599;167;50;30;12:53:18
3637;29.6764;28.6552;37.599;172;50;30;12:53:18
3638;29.6842;28.663;37.599;172;50;30;12:53:19
3639;29.6842;28.6552;37.599;167;50;30;12:53:19
3640;29.6842;28.663;37.599;167;50;30;12:53:20
3641;29.6764;28.6591;37.599;167;50;30;12:53:20
3642;29.6686;28.6552;37.599;172;50;30;12:53:21
3643;29.6842;28.663;37.599;176;50;30;12:53:21
3644;29.6764;28.6552;37.599;167;50;30;12:53:22
3645;29.6842;28.6552;37.599;172;50;30;12:53:22
3646;29.6686;28.6513;37.599;167;50;30;12:53:23
3647;29.6764;28.6552;37.599;176;50;30;12:53:23
3648;29.6686;28.6513;37.599;172;50;30;12:53:24
3649;29.6764;28.6513;37.599;176;50;30;12:53:24
3650;29.6764;28.6513;37.599;172;50;30;12:53:25
3651;29.6686;28.6474;37.599;172;50;30;12:53:25
3652;29.6764;28.6474;37.599;176;50;30;12:53:26
3653;29.6764;28.6474;37.599;172;50;30;12:53:26
3654;29.6764;28.6474;37.599;172;50;30;12:53:27
3655;29.6764;28.6435;37.599;172;50;30;12:53:27
3656;29.6842;28.6474;37.599;172;50;30;12:53:28
3657;29.6764;28.6474;37.599;167;50;30;12:53:28
3658;29.6764;28.6513;37.599;172;50;30;12:53:29
3659;29.6842;28.6513;37.599;172;50;30;12:53:29
3660;29.692;28.6552;37.599;167;50;30;12:53:30
3661;29.6842;28.6513;37.599;163;50;30;12:53:30
3662;29.6842;28.6552;37.599;167;50;30;12:53:31
3663;29.692;28.6591;37.599;167;50;30;12:53:31
3664;29.6999;28.6591;37.599;163;50;30;12:53:32
3665;29.7077;28.663;37.599;159;50;30;12:53:32
3666;29.7155;28.6709;37.599;310;100;30;12:53:33
3667;29.7233;28.6787;37.599;302;100;30;12:53:33
3668;29.7312;28.7022;37.599;294;100;30;12:53:34
3669;29.7546;28.71;37.599;286;100;30;12:53:34
3670;29.7859;28.7256;37.599;261;100;30;12:53:35
3671;29.8094;28.7569;37.599;227;100;30;12:53:35
3672;29.8329;28.7882;37.599;202;100;30;12:53:36
3673;29.8525;28.8039;37.599;177;100;30;12:53:36
3674;29.8838;28.8352;37.599;156;100;30;12:53:37
3675;29.9229;28.8587;37.599;123;100;30;12:53:37
3676;29.9385;28.8743;37.599;82;100;30;12:53:38
3677;29.9698;28.8939;37.599;65;100;30;12:53:38
3678;29.9933;28.9174;37.599;32;100;30;12:53:39
3679;30.0246;28.9487;37.599;7;100;30;12:53:39
3680;30.0324;28.9721;37.599;None;100;30;12:53:40
3681;30.0442;28.9956;37.599;None;100;30;12:53:40
3682;30.0676;29.0113;37.599;None;100;30;12:53:41
3683;30.0755;29.023;37.599;None;100;30;12:53:41
3684;30.0911;29.0347;37.599;None;100;30;12:53:42
3685;30.0989;29.0426;37.599;None;100;30;12:53:42
3686;30.1068;29.0426;37.599;None;100;30;12:53:43
3687;30.1224;29.0621;37.599;None;100;30;12:53:43
3688;30.1224;29.0699;37.599;None;100;30;12:53:44
3689;30.1224;29.0699;37.599;None;100;30;12:53:44
3690;30.1302;29.0934;37.599;None;100;30;12:53:45
3691;30.1381;29.0934;37.599;None;100;30;12:53:45
3692;30.1381;29.1012;37.599;None;100;30;12:53:46
3693;30.1537;29.1091;37.599;None;100;30;12:53:46
3694;30.1459;29.1169;37.599;None;100;30;12:53:47
3695;30.1537;29.1169;37.599;None;100;30;12:53:47
3696;30.1537;29.1247;37.599;None;100;30;12:53:48
3697;30.1615;29.1325;37.599;None;100;30;12:53:48
3698;30.1615;29.1325;37.599;None;100;30;12:53:49
3699;30.1615;29.1404;37.599;None;100;30;12:53:49
3700;30.1537;29.1482;37.599;None;100;30;12:53:50
3701;30.1615;29.1482;37.599;None;100;30;12:53:50
3702;30.1615;29.1404;37.599;None;100;30;12:53:51
3703;30.1615;29.1482;37.599;None;100;30;12:53:51
3704;30.1537;29.1404;37.599;None;100;30;12:53:52
3705;30.1537;29.1482;37.599;None;100;30;12:53:52
3706;30.1537;29.1404;37.599;None;100;30;12:53:53
3707;30.1459;29.1482;37.599;None;100;30;12:53:53
3708;30.1537;29.1482;37.599;None;100;30;12:53:54
3709;30.1459;29.1404;37.599;None;100;30;12:53:54
3710;30.1381;29.1482;37.599;None;100;30;12:53:55
3711;30.1459;29.1482;37.599;None;100;30;12:53:55
3712;30.1381;29.1482;37.599;None;100;30;12:53:56
3713;30.1381;29.1482;37.599;None;100;30;12:53:56
3714;30.1381;29.156;37.599;None;100;30;12:53:57
3715;30.1381;29.156;37.599;None;100;30;12:53:57
3716;30.1302;29.156;37.599;None;100;30;12:53:58
3717;30.1224;29.156;37.599;None;100;30;12:53:58
3718;30.1224;29.156;37.599;None;100;30;12:53:59
3719;30.1146;29.156;37.599;None;100;30;12:53:59
3720;30.1146;29.156;37.599;None;100;30;12:54:00
3721;30.1146;29.1482;37.599;None;100;30;12:54:00
3722;30.1068;29.1482;37.599;None;100;30;12:54:01
3723;30.1068;29.156;37.599;None;100;30;12:54:01
3724;30.1068;29.1482;37.599;None;100;30;12:54:02
3725;30.0989;29.1638;37.599;None;100;30;12:54:02
3726;30.0989;29.156;37.599;None;100;30;12:54:03
3727;30.0911;29.1482;37.599;None;100;30;12:54:03
3728;30.0911;29.1482;37.599;None;100;30;12:54:04
3729;30.0755;29.1404;37.599;None;100;30;12:54:04
3730;30.0755;29.1482;37.599;None;100;30;12:54:05
3731;30.0755;29.1404;37.599;None;100;30;12:54:05
3732;30.0755;29.1325;37.599;None;100;30;12:54:06
3733;30.0598;29.1325;37.599;None;100;30;12:54:06
3734;30.0598;29.1404;37.599;None;100;30;12:54:07
3735;30.052;29.1325;37.599;None;100;30;12:54:07
3736;30.0442;29.1325;37.599;None;100;30;12:54:08
3737;30.0442;29.1404;37.599;None;100;30;12:54:08
3738;30.0363;29.1404;37.599;None;100;30;12:54:09
3739;30.0403;29.1404;37.599;None;100;30;12:54:09
3740;30.0324;29.1404;37.599;None;100;30;12:54:10
3741;30.0324;29.1325;37.599;None;100;30;12:54:10
3742;30.0285;29.1404;37.599;None;100;30;12:54:11
3743;30.0285;29.1325;37.599;None;100;30;12:54:11
3744;30.0285;29.1325;37.599;None;100;30;12:54:12
3745;30.0246;29.1325;37.599;None;100;30;12:54:12
3746;30.0168;29.1325;37.599;None;100;30;12:54:13
3747;30.0011;29.1247;37.599;None;100;30;12:54:13
3748;30.0011;29.1325;37.599;None;100;30;12:54:14
3749;29.9933;29.1325;37.599;None;100;30;12:54:14
3750;29.9933;29.1325;37.599;7;100;30;12:54:15
3751;29.9777;29.1325;37.599;7;100;30;12:54:15
3752;29.9698;29.1247;37.599;23;100;30;12:54:16
3753;29.9698;29.1325;37.599;32;100;30;12:54:16
3754;29.9542;29.1325;37.599;32;100;30;12:54:17
3755;29.962;29.1325;37.599;48;100;30;12:54:17
3756;29.9464;29.1247;37.599;40;100;30;12:54:18
3757;29.9464;29.1247;37.599;57;100;30;12:54:18
3758;29.9385;29.1325;37.599;57;100;30;12:54:19
3759;29.9385;29.1325;37.599;65;100;30;12:54:19
3760;29.9385;29.1247;37.599;65;100;30;12:54:20
3761;29.9307;29.1325;37.599;65;100;30;12:54:20
3762;29.9385;29.1325;37.599;73;100;30;12:54:21
3763;29.9307;29.1404;37.599;65;100;30;12:54:21
3764;29.9229;29.1404;37.599;73;100;30;12:54:22
3765;29.9307;29.1482;37.599;82;100;30;12:54:22
3766;29.9385;29.1482;37.599;73;100;30;12:54:23
3767;29.9307;29.1482;37.599;65;100;30;12:54:23
3768;29.9385;29.1638;37.599;73;100;30;12:54:24
3769;29.9385;29.1717;37.599;65;100;30;12:54:24
3770;29.9464;29.1717;37.599;65;100;30;12:54:25
3771;29.9542;29.1873;37.599;57;100;30;12:54:25
3772;29.9542;29.1951;37.599;48;100;30;12:54:26
3773;29.962;29.1951;37.599;48;100;30;12:54:26
3774;29.9698;29.203;37.599;40;100;30;12:54:27
3775;29.9698;29.2108;37.599;32;100;30;12:54:27
3776;29.9777;29.2186;37.599;32;100;30;12:54:28
3777;29.9777;29.2186;37.599;23;100;30;12:54:28
3778;29.9777;29.2343;37.599;23;100;30;12:54:29
3779;29.9933;29.2343;37.599;23;100;30;12:54:29
3780;29.9933;29.2343;37.599;7;100;30;12:54:30
3781;29.9855;29.2343;37.599;7;100;30;12:54:30
3782;30.0011;29.2382;37.599;15;100;30;12:54:31
3783;29.9933;29.2421;37.599;None;100;30;12:54:31
3784;29.9933;29.246;37.599;7;100;30;12:54:32
3785;29.9933;29.246;37.599;7;100;30;12:54:32
3786;30.0011;29.246;37.599;7;100;30;12:54:33
3787;30.0011;29.2421;37.599;None;100;30;12:54:33
3788;29.9933;29.246;37.599;None;100;30;12:54:34
3789;30.0011;29.2421;37.599;7;100;30;12:54:34
3790;29.9933;29.246;37.599;None;100;30;12:54:35
3791;29.9933;29.246;37.599;7;100;30;12:54:35
3792;29.9933;29.2499;37.599;7;100;30;12:54:36
3793;29.9855;29.246;37.599;7;100;30;12:54:36
3794;29.9777;29.2499;37.599;15;100;30;12:54:37
3795;29.9777;29.2538;37.599;23;100;30;12:54:37
3796;29.9698;29.2499;37.599;23;100;30;12:54:38
3797;29.9698;29.2499;37.599;32;100;30;12:54:38
3798;29.962;29.2499;37.599;32;100;30;12:54:39
3799;29.9542;29.246;37.599;40;100;30;12:54:39
3800;29.9542;29.2499;37.599;48;100;30;12:54:40
3801;29.9542;29.2499;37.599;48;100;30;12:54:40
3802;29.9542;29.2499;37.599;48;100;30;12:54:41
3803;29.9542;29.2499;37.599;48;100;30;12:54:41
3804;29.9542;29.2499;37.599;48;100;30;12:54:42
3805;29.962;29.2538;37.599;48;100;30;12:54:42
3806;29.962;29.2538;37.599;40;100;30;12:54:43
3807;29.9542;29.2577;37.599;40;100;30;12:54:43
3808;29.962;29.2577;37.599;48;100;30;12:54:44
3809;29.962;29.2617;37.599;40;100;30;12:54:44
3810;29.962;29.2617;37.599;40;100;30;12:54:45
3811;29.962;29.2617;37.599;40;100;30;12:54:45
3812;29.962;29.2695;37.599;40;100;30;12:54:46
3813;29.962;29.2617;37.599;40;100;30;12:54:46
3814;29.962;29.2695;37.599;40;100;30;12:54:47
3815;29.9698;29.2695;37.599;40;100;30;12:54:47
3816;29.9698;29.2695;37.599;32;100;30;12:54:48
3817;29.962;29.2695;37.599;32;100;30;12:54:48
3818;29.962;29.2773;37.599;40;100;30;12:54:49
3819;29.9698;29.2773;37.599;40;100;30;12:54:49
3820;29.9698;29.2773;37.599;32;100;30;12:54:50
3821;29.9855;29.2851;37.599;32;100;30;12:54:50
3822;29.9777;29.293;37.599;15;100;30;12:54:51
3823;29.9777;29.293;37.599;23;100;30;12:54:51
3824;29.9777;29.3008;37.599;23;100;30;12:54:52
3825;29.9855;29.293;37.599;23;100;30;12:54:52
3826;29.9777;29.3008;37.599;15;100;30;12:54:53
3827;29.9855;29.3008;37.599;23;100;30;12:54:53
3828;29.9855;29.3008;37.599;15;100;30;12:54:54
