Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;P_now;T_imp;K_prop;T_stab;Time;;;;;;;;;
17105;30.0246;29.0856;13.4903;-256.262;-256.7;-256.919;-256.95;-255.964;37.599;None;1000;30;13:01:39;;;;;;;;;
17106;30.0285;29.0856;13.4903;-256.269;-256.708;-256.919;-256.95;-255.956;37.599;None;1000;30;13:01:40;;;;;;;;;
17107;30.0324;29.1091;13.4982;-256.269;-256.7;-256.919;-256.942;-255.964;37.599;None;1000;30;13:01:40;;;;;;;;;
17108;30.0403;29.1091;13.4903;-256.277;-256.7;-256.911;-256.95;-255.964;37.599;None;1000;30;13:01:41;;;;;;;;;
17109;30.0403;29.1247;13.4903;-256.269;-256.692;-256.919;-256.935;-255.964;37.599;None;1000;30;13:01:41;;;;;;;;;
17110;30.052;29.1247;13.4982;-256.269;-256.692;-256.919;-256.95;-255.964;37.599;None;1000;30;13:01:42;;;;;;;;;
17111;30.0442;29.1325;13.4903;-256.269;-256.7;-256.919;-256.942;-255.964;37.599;None;1000;30;13:01:42;;;;;;;;;
17112;30.0442;29.1404;13.4903;-256.277;-256.692;-256.919;-256.942;-255.964;37.599;None;1000;30;13:01:43;;;;;;;;;
17113;30.0442;29.1404;13.4903;-256.269;-256.7;-256.927;-256.942;-255.956;37.599;None;1000;30;13:01:43;;;;;;;;;
17114;30.0442;29.1325;13.4825;-256.269;-256.692;-256.919;-256.942;-255.972;37.599;None;1000;30;13:01:44;;;;;;;;;
17115;30.0442;29.1404;13.4825;-256.269;-256.692;-256.919;-256.95;-255.956;37.599;None;1000;30;13:01:44;;;;;;;;;
17116;30.0403;29.1325;13.4825;-256.269;-256.692;-256.919;-256.942;-255.964;37.599;None;1000;30;13:01:45;;;;;;;;;
17117;30.0403;29.1404;13.4825;-256.269;-256.7;-256.927;-256.95;-255.964;37.599;None;1000;30;13:01:45;;;;;;;;;
17118;30.0363;29.1325;13.4825;-256.277;-256.692;-256.919;-256.95;-255.964;37.599;None;1000;30;13:01:46;;;;;;;;;
17119;30.0363;29.1325;13.4825;-256.277;-256.692;-256.927;-256.942;-255.956;37.599;None;1000;30;13:01:46;;;;;;;;;
17120;30.0285;29.1404;13.4825;-256.269;-256.692;-256.919;-256.935;-255.964;37.599;None;1000;30;13:01:47;;;;;;;;;
17121;30.0246;29.1325;13.4747;-256.269;-256.692;-256.919;-256.935;-255.964;37.599;None;1000;30;13:01:47;;;;;;;;;
17122;30.0246;29.1247;13.4825;-256.277;-256.692;-256.927;-256.95;-255.964;37.599;None;1000;30;13:01:48;;;;;;;;;
17123;30.009;29.1247;13.4747;-256.269;-256.692;-256.911;-256.95;-255.964;37.599;None;1000;30;13:01:48;;;;;;;;;
17124;30.009;29.1247;13.4825;-256.277;-256.7;-256.919;-256.942;-255.964;37.599;None;1000;30;13:01:49;;;;;;;;;
17125;30.0011;29.1247;13.4903;-256.269;-256.692;-256.911;-256.95;-255.964;37.599;None;1000;30;13:01:49;;;;;;;;;
17126;29.9933;29.1169;13.4825;-256.269;-256.692;-256.919;-256.942;-255.964;37.599;None;1000;30;13:01:50;;;;;;;;;
17127;29.9933;29.1169;13.4825;-256.269;-256.692;-256.911;-256.95;-255.964;37.599;71;1000;30;13:01:50;;;;;;;;;
17128;29.9777;29.1169;13.4825;-256.277;-256.692;-256.919;-256.942;-255.964;37.599;71;1000;30;13:01:51;;;;;;;;;
17129;29.9698;29.1012;13.4903;-256.262;-256.692;-256.919;-256.942;-255.956;37.599;237;1000;30;13:01:51;;;;;;;;;
17130;29.9698;29.1091;13.4825;-256.269;-256.692;-256.927;-256.942;-255.964;37.599;321;1000;30;13:01:52;;;;;;;;;
17131;29.9777;29.1169;13.4825;-256.269;-256.692;-256.919;-256.95;-255.956;37.599;321;1000;30;13:01:52;;;;;;;;;
17132;29.9855;29.1325;13.4825;-256.269;-256.7;-256.927;-256.942;-255.964;37.599;237;1000;30;13:01:53;;;;;;;;;
17133;30.0011;29.1482;13.4825;-256.269;-256.692;-256.911;-256.942;-255.956;37.599;154;1000;30;13:01:53;;;;;;;;;
17134;30.009;29.1638;13.4747;-256.269;-256.7;-256.919;-256.95;-255.956;37.599;None;1000;30;13:01:54;;;;;;;;;
17135;30.0285;29.1795;13.4825;-256.277;-256.692;-256.911;-256.95;-255.949;37.599;None;1000;30;13:01:54;;;;;;;;;
17136;30.0324;29.1873;13.4747;-256.269;-256.692;-256.911;-256.95;-255.956;37.599;None;1000;30;13:01:55;;;;;;;;;
17137;30.0442;29.203;13.4825;-256.269;-256.692;-256.911;-256.942;-255.956;37.599;None;1000;30;13:01:55;;;;;;;;;
17138;30.0442;29.203;13.4825;-256.277;-256.7;-256.919;-256.958;-255.964;37.599;None;1000;30;13:01:56;;;;;;;;;
17139;30.052;29.2108;13.4747;-256.269;-256.692;-256.911;-256.942;-255.956;37.599;None;1000;30;13:01:56;;;;;;;;;
17140;30.052;29.2108;13.4669;-256.277;-256.7;-256.919;-256.958;-255.949;37.599;None;1000;30;13:01:57;;;;;;;;;
17141;30.052;29.2186;13.4747;-256.269;-256.7;-256.911;-256.942;-255.949;37.599;None;1000;30;13:01:57;;;;;;;;;
17142;30.0598;29.2186;13.4747;-256.269;-256.7;-256.919;-256.958;-255.956;37.599;None;1000;30;13:01:58;;;;;;;;;
17143;30.0598;29.2186;13.4747;-256.277;-256.7;-256.919;-256.95;-255.956;37.599;None;1000;30;13:01:58;;;;;;;;;
17144;30.052;29.2186;13.4669;-256.277;-256.692;-256.919;-256.95;-255.949;37.599;None;1000;30;13:01:59;;;;;;;;;
17145;30.0598;29.2108;13.4669;-256.269;-256.692;-256.911;-256.942;-255.949;37.599;None;1000;30;13:01:59;;;;;;;;;
17146;30.0598;29.2186;13.4747;-256.277;-256.7;-256.911;-256.942;-255.949;37.599;None;1000;30;13:02:00;;;;;;;;;
17147;30.0598;29.2186;13.459;-256.285;-256.692;-256.911;-256.935;-255.956;37.599;None;1000;30;13:02:00;;;;;;;;;
17148;30.052;29.2186;13.4669;-256.269;-256.692;-256.919;-256.942;-255.956;37.599;None;1000;30;13:02:01;;;;;;;;;
17149;30.052;29.2264;13.4669;-256.269;-256.684;-256.919;-256.942;-255.956;37.599;None;1000;30;13:02:01;;;;;;;;;
17150;30.0442;29.2264;13.4747;-256.277;-256.692;-256.911;-256.935;-255.956;37.599;None;1000;30;13:02:02;;;;;;;;;
17151;30.0442;29.2186;13.4669;-256.269;-256.692;-256.919;-256.942;-255.964;37.599;None;1000;30;13:02:02;;;;;;;;;
17152;30.0403;29.2108;13.4669;-256.277;-256.692;-256.919;-256.95;-255.949;37.599;None;1000;30;13:02:03;;;;;;;;;
17153;30.0363;29.2108;13.4669;-256.277;-256.7;-256.919;-256.942;-255.956;37.599;None;1000;30;13:02:03;;;;;;;;;
17154;30.0363;29.2108;13.4747;-256.269;-256.692;-256.919;-256.95;-255.949;37.599;None;1000;30;13:02:04;;;;;;;;;
17155;30.0285;29.203;13.4669;-256.277;-256.7;-256.919;-256.95;-255.956;37.599;None;1000;30;13:02:04;;;;;;;;;
17156;30.0246;29.203;13.459;-256.277;-256.7;-256.919;-256.95;-255.956;37.599;None;1000;30;13:02:05;;;;;;;;;
17157;30.0168;29.1951;13.4669;-256.269;-256.708;-256.919;-256.95;-255.956;37.599;None;1000;30;13:02:05;;;;;;;;;
17158;30.0168;29.1951;13.4669;-256.277;-256.692;-256.919;-256.942;-255.964;37.599;None;1000;30;13:02:06;;;;;;;;;
17159;30.0011;29.1951;13.4669;-256.277;-256.7;-256.919;-256.95;-255.956;37.599;None;1000;30;13:02:06;;;;;;;;;
17160;30.0011;29.1873;13.459;-256.277;-256.692;-256.919;-256.95;-255.956;37.599;None;1000;30;13:02:07;;;;;;;;;
17161;29.9855;29.1873;13.4669;-256.277;-256.7;-256.919;-256.95;-255.964;37.599;None;1000;30;13:02:07;;;;;;;;;
17162;29.9855;29.1795;13.4669;-256.277;-256.7;-256.903;-256.942;-255.956;37.599;154;1000;30;13:02:08;;;;;;;;;
17163;29.9777;29.1795;13.4669;-256.277;-256.7;-256.911;-256.942;-255.964;37.599;154;1000;30;13:02:08;;;;;;;;;
17164;29.9777;29.1795;13.4747;-256.277;-256.692;-256.911;-256.942;-255.956;37.599;237;1000;30;13:02:09;;;;;;;;;
17165;29.9777;29.1795;13.4669;-256.277;-256.708;-256.919;-256.942;-255.964;37.599;237;1000;30;13:02:09;;;;;;;;;
17166;29.9698;29.1795;13.4747;-256.269;-256.692;-256.911;-256.942;-255.956;37.599;237;1000;30;13:02:10;;;;;;;;;
17167;29.9777;29.1873;13.4747;-256.269;-256.7;-256.911;-256.942;-255.964;37.599;321;1000;30;13:02:10;;;;;;;;;
17168;29.9777;29.1873;13.4669;-256.269;-256.7;-256.911;-256.942;-255.956;37.599;237;1000;30;13:02:11;;;;;;;;;
17169;29.9855;29.203;13.4747;-256.269;-256.692;-256.919;-256.942;-255.964;37.599;237;1000;30;13:02:11;;;;;;;;;
17170;29.9855;29.2108;13.4669;-256.277;-256.7;-256.919;-256.942;-255.964;37.599;154;1000;30;13:02:12;;;;;;;;;
17171;30.009;29.2264;13.4747;-256.269;-256.692;-256.919;-256.942;-255.964;37.599;154;1000;30;13:02:12;;;;;;;;;
17172;30.0246;29.2343;13.4747;-256.269;-256.692;-256.919;-256.942;-255.964;37.599;None;1000;30;13:02:13;;;;;;;;;
17173;30.0285;29.2421;13.4669;-256.269;-256.7;-256.919;-256.95;-255.956;37.599;None;1000;30;13:02:13;;;;;;;;;
17174;30.0363;29.2499;13.4747;-256.269;-256.692;-256.919;-256.95;-255.964;37.599;None;1000;30;13:02:14;;;;;;;;;
17175;30.0363;29.2577;13.4825;-256.269;-256.7;-256.919;-256.942;-255.956;37.599;None;1000;30;13:02:14;;;;;;;;;
17176;30.0363;29.2538;13.4825;-256.269;-256.7;-256.919;-256.942;-255.956;37.599;None;1000;30;13:02:15;;;;;;;;;
17177;30.0363;29.2577;13.4825;-256.269;-256.708;-256.919;-256.95;-255.964;37.599;None;1000;30;13:02:15;;;;;;;;;
17178;30.0403;29.2577;13.4747;-256.277;-256.7;-256.919;-256.942;-255.956;37.599;None;1000;30;13:02:16;;;;;;;;;
17179;30.0363;29.2617;13.4825;-256.269;-256.692;-256.919;-256.95;-255.964;37.599;None;1000;30;13:02:16;;;;;;;;;
17180;30.0363;29.2617;13.4747;-256.269;-256.7;-256.911;-256.942;-255.964;37.599;None;1000;30;13:02:17;;;;;;;;;
17181;30.0324;29.2695;13.4825;-256.277;-256.7;-256.919;-256.95;-255.956;37.599;None;1000;30;13:02:17;;;;;;;;;
17182;30.0324;29.2695;13.4747;-256.269;-256.692;-256.919;-256.942;-255.964;37.599;None;1000;30;13:02:18;;;;;;;;;
17183;30.0363;29.2617;13.4825;-256.269;-256.7;-256.911;-256.95;-255.964;37.599;None;1000;30;13:02:18;;;;;;;;;
17184;30.0324;29.2617;13.4903;-256.269;-256.7;-256.919;-256.95;-255.956;37.599;None;1000;30;13:02:19;;;;;;;;;
17185;30.0285;29.2617;13.4825;-256.262;-256.7;-256.919;-256.95;-255.964;37.599;None;1000;30;13:02:19;;;;;;;;;
17186;30.0285;29.2577;13.4903;-256.269;-256.7;-256.911;-256.942;-255.956;37.599;None;1000;30;13:02:20;;;;;;;;;
17187;30.0285;29.2617;13.4982;-256.262;-256.7;-256.911;-256.935;-255.964;37.599;None;1000;30;13:02:20;;;;;;;;;
17188;30.0285;29.2577;13.4903;-256.262;-256.7;-256.919;-256.942;-255.956;37.599;None;1000;30;13:02:21;;;;;;;;;
17189;30.0285;29.2577;13.4903;-256.269;-256.692;-256.911;-256.942;-255.964;37.599;None;1000;30;13:02:21;;;;;;;;;
17190;30.0168;29.2538;13.4903;-256.269;-256.7;-256.919;-256.935;-255.956;37.599;None;1000;30;13:02:22;;;;;;;;;
17191;30.0168;29.2538;13.4982;-256.269;-256.7;-256.911;-256.942;-255.956;37.599;None;1000;30;13:02:22;;;;;;;;;
17192;30.009;29.2499;13.4903;-256.269;-256.692;-256.919;-256.935;-255.956;37.599;None;1000;30;13:02:23;;;;;;;;;
17193;30.0011;29.246;13.4903;-256.269;-256.708;-256.919;-256.935;-255.956;37.599;None;1000;30;13:02:23;;;;;;;;;
17194;30.0011;29.2499;13.4982;-256.262;-256.7;-256.919;-256.942;-255.964;37.599;None;1000;30;13:02:24;;;;;;;;;
17195;29.9933;29.2421;13.4982;-256.269;-256.7;-256.911;-256.942;-255.956;37.599;None;1000;30;13:02:24;;;;;;;;;
17196;29.9855;29.2421;13.4982;-256.269;-256.7;-256.919;-256.935;-255.956;37.599;71;1000;30;13:02:25;;;;;;;;;
17197;29.9777;29.2421;13.4903;-256.262;-256.7;-256.919;-256.95;-255.964;37.599;154;1000;30;13:02:25;;;;;;;;;
17198;29.9777;29.2264;13.4903;-256.269;-256.7;-256.911;-256.935;-255.956;37.599;237;1000;30;13:02:26;;;;;;;;;
17199;29.9698;29.2421;13.4982;-256.262;-256.692;-256.919;-256.935;-255.964;37.599;237;1000;30;13:02:26;;;;;;;;;
17200;29.9777;29.2343;13.506;-256.269;-256.7;-256.919;-256.935;-255.956;37.599;321;1000;30;13:02:27;;;;;;;;;
17201;29.9855;29.2421;13.4903;-256.262;-256.692;-256.911;-256.942;-255.956;37.599;237;1000;30;13:02:27;;;;;;;;;
17202;29.9933;29.2538;13.4982;-256.269;-256.7;-256.919;-256.942;-255.964;37.599;154;1000;30;13:02:28;;;;;;;;;
17203;30.0011;29.2617;13.4903;-256.269;-256.7;-256.919;-256.942;-255.956;37.599;71;1000;30;13:02:28;;;;;;;;;
17204;30.0168;29.2617;13.4903;-256.262;-256.7;-256.919;-256.942;-255.956;37.599;None;1000;30;13:02:29;;;;;;;;;
17205;30.0285;29.2851;13.4982;-256.269;-256.692;-256.919;-256.942;-255.964;37.599;None;1000;30;13:02:29;;;;;;;;;
17206;30.0324;29.3008;13.4982;-256.269;-256.7;-256.919;-256.935;-255.956;37.599;None;1000;30;13:02:30;;;;;;;;;
17207;30.0442;29.293;13.4903;-256.269;-256.7;-256.919;-256.942;-255.956;37.599;None;1000;30;13:02:30;;;;;;;;;
17208;30.0442;29.3086;13.4982;-256.269;-256.692;-256.919;-256.942;-255.964;37.599;None;1000;30;13:02:31;;;;;;;;;
17209;30.0598;29.3164;13.4982;-256.269;-256.7;-256.919;-256.942;-255.956;37.599;None;1000;30;13:02:31;;;;;;;;;
17210;30.0598;29.3164;13.4982;-256.269;-256.7;-256.919;-256.942;-255.956;37.599;None;1000;30;13:02:32;;;;;;;;;
17211;30.0676;29.3164;13.4982;-256.277;-256.7;-256.919;-256.942;-255.964;37.599;None;1000;30;13:02:32;;;;;;;;;
17212;30.0755;29.3164;13.4903;-256.277;-256.708;-256.911;-256.942;-255.956;37.599;None;1000;30;13:02:33;;;;;;;;;
17213;30.0676;29.3086;13.4903;-256.269;-256.7;-256.919;-256.942;-255.964;37.599;None;1000;30;13:02:33;;;;;;;;;
17214;30.0676;29.3243;13.4825;-256.277;-256.7;-256.919;-256.942;-255.956;37.599;None;1000;30;13:02:34;;;;;;;;;
17215;30.0598;29.3086;13.4825;-256.269;-256.7;-256.919;-256.942;-255.956;37.599;None;1000;30;13:02:34;;;;;;;;;
17216;30.0676;29.3086;13.4825;-256.262;-256.7;-256.919;-256.942;-255.956;37.599;None;1000;30;13:02:35;;;;;;;;;
17217;30.0676;29.3086;13.4825;-256.269;-256.7;-256.919;-256.942;-255.964;37.599;None;1000;30;13:02:35;;;;;;;;;
17218;30.052;29.3008;13.4825;-256.262;-256.7;-256.919;-256.942;-255.956;37.599;None;1000;30;13:02:36;;;;;;;;;
17219;30.0598;29.293;13.4825;-256.269;-256.708;-256.919;-256.95;-255.964;37.599;None;1000;30;13:02:36;;;;;;;;;
17220;30.0442;29.293;13.4747;-256.262;-256.7;-256.919;-256.942;-255.956;37.599;None;1000;30;13:02:37;;;;;;;;;
17221;30.0442;29.2851;13.4747;-256.269;-256.7;-256.919;-256.935;-255.964;37.599;None;1000;30;13:02:37;;;;;;;;;
17222;30.0403;29.293;13.4747;-256.262;-256.708;-256.919;-256.942;-255.956;37.599;None;1000;30;13:02:38;;;;;;;;;
17223;30.0403;29.293;13.4825;-256.269;-256.708;-256.911;-256.95;-255.964;37.599;None;1000;30;13:02:38;;;;;;;;;
17224;30.0363;29.2851;13.4747;-256.262;-256.7;-256.919;-256.942;-255.956;37.599;None;1000;30;13:02:39;;;;;;;;;
17225;30.0285;29.2773;13.4747;-256.269;-256.7;-256.911;-256.942;-255.956;37.599;None;1000;30;13:02:39;;;;;;;;;
17226;30.0246;29.2773;13.4747;-256.269;-256.7;-256.919;-256.942;-255.956;37.599;None;1000;30;13:02:40;;;;;;;;;
17227;30.0246;29.2695;13.4747;-256.269;-256.692;-256.911;-256.95;-255.956;37.599;None;1000;30;13:02:40;;;;;;;;;
17228;30.0168;29.2617;13.4747;-256.269;-256.7;-256.919;-256.942;-255.956;37.599;None;1000;30;13:02:41;;;;;;;;;
17229;30.009;29.2577;13.4747;-256.269;-256.7;-256.911;-256.942;-255.956;37.599;None;1000;30;13:02:41;;;;;;;;;
17230;30.0011;29.2538;13.4669;-256.269;-256.7;-256.919;-256.935;-255.956;37.599;None;1000;30;13:02:42;;;;;;;;;
17231;29.9855;29.2499;13.4825;-256.262;-256.7;-256.911;-256.942;-255.964;37.599;None;1000;30;13:02:42;;;;;;;;;
17232;29.9777;29.2538;13.4825;-256.269;-256.692;-256.911;-256.942;-255.964;37.599;154;1000;30;13:02:43;;;;;;;;;
17233;29.9698;29.2499;13.4825;-256.269;-256.7;-256.919;-256.95;-255.964;37.599;237;1000;30;13:02:43;;;;;;;;;
17234;29.962;29.246;13.4825;-256.262;-256.7;-256.919;-256.942;-255.956;37.599;321;1000;30;13:02:44;;;;;;;;;
17235;29.9464;29.2421;13.4747;-256.262;-256.692;-256.919;-256.942;-255.956;37.599;404;1000;30;13:02:44;;;;;;;;;
17236;29.9385;29.246;13.4825;-256.262;-256.7;-256.911;-256.935;-255.956;37.599;570;1000;30;13:02:45;;;;;;;;;
17237;29.9307;29.2382;13.4825;-256.262;-256.692;-256.919;-256.942;-255.964;37.599;653;1000;30;13:02:45;;;;;;;;;
17238;29.9229;29.2343;13.4825;-256.269;-256.692;-256.919;-256.942;-255.964;37.599;737;1000;30;13:02:46;;;;;;;;;
17239;29.9307;29.246;13.4747;-256.277;-256.7;-256.919;-256.942;-255.956;37.599;820;1000;30;13:02:46;;;;;;;;;
17240;29.9385;29.2538;13.4747;-256.269;-256.684;-256.911;-256.942;-255.949;37.599;737;1000;30;13:02:47;;;;;;;;;
17241;29.9464;29.2695;13.4669;-256.269;-256.692;-256.919;-256.942;-255.956;37.599;653;1000;30;13:02:47;;;;;;;;;
