Number;DT1;DT2;DT3;P_now;T_imp;K_prop;T_stab;Time;;;;;;;;;;;
12334;29.9933;29.739;18.0171;37.599;None;500;30;12:48:22;;;;;;;;;;;
12335;30.0011;29.739;18.0171;37.599;35;500;30;12:48:23;;;;;;;;;;;
12336;30.0011;29.739;18.0093;37.599;None;500;30;12:48:23;;;;;;;;;;;
12337;29.9933;29.739;18.0093;37.599;None;500;30;12:48:24;;;;;;;;;;;
12338;30.0011;29.739;18.0249;37.599;35;500;30;12:48:24;;;;;;;;;;;
12339;29.9855;29.739;18.0171;37.599;None;500;30;12:48:25;;;;;;;;;;;
12340;29.9933;29.739;18.0171;37.599;77;500;30;12:48:25;;;;;;;;;;;
12341;29.9855;29.7312;18.0093;37.599;35;500;30;12:48:26;;;;;;;;;;;
12342;30.0011;29.739;18.0171;37.599;77;500;30;12:48:26;;;;;;;;;;;
12343;29.9933;29.7312;18.0093;37.599;None;500;30;12:48:27;;;;;;;;;;;
12344;30.0011;29.7312;18.0093;37.599;35;500;30;12:48:27;;;;;;;;;;;
12345;30.0011;29.739;18.0093;37.599;None;500;30;12:48:28;;;;;;;;;;;
12346;30.009;29.7312;18.0093;37.599;None;500;30;12:48:28;;;;;;;;;;;
12347;30.0011;29.739;18.0171;37.599;None;500;30;12:48:29;;;;;;;;;;;
12348;30.0011;29.739;18.0093;37.599;None;500;30;12:48:29;;;;;;;;;;;
12349;30.0011;29.739;18.0093;37.599;None;500;30;12:48:30;;;;;;;;;;;
12350;30.0011;29.739;18.0171;37.599;None;500;30;12:48:30;;;;;;;;;;;
12351;29.9933;29.739;18.0171;37.599;None;500;30;12:48:31;;;;;;;;;;;
12352;29.9933;29.7312;18.0093;37.599;35;500;30;12:48:31;;;;;;;;;;;
12353;29.9933;29.7312;18.0171;37.599;35;500;30;12:48:32;;;;;;;;;;;
12354;29.9855;29.7312;18.0171;37.599;35;500;30;12:48:32;;;;;;;;;;;
12355;29.9855;29.7312;18.0171;37.599;77;500;30;12:48:33;;;;;;;;;;;
12356;29.9855;29.739;18.0171;37.599;77;500;30;12:48:33;;;;;;;;;;;
12357;29.9855;29.739;18.0171;37.599;77;500;30;12:48:34;;;;;;;;;;;
12358;29.9855;29.739;18.0093;37.599;77;500;30;12:48:34;;;;;;;;;;;
12359;29.9855;29.739;18.0171;37.599;77;500;30;12:48:35;;;;;;;;;;;
12360;29.9933;29.7468;18.0093;37.599;77;500;30;12:48:35;;;;;;;;;;;
12361;29.9933;29.7468;18.0171;37.599;35;500;30;12:48:36;;;;;;;;;;;
12362;29.9933;29.7546;18.0015;37.599;35;500;30;12:48:36;;;;;;;;;;;
12363;30.009;29.7625;18.0093;37.599;35;500;30;12:48:37;;;;;;;;;;;
12364;30.0011;29.7546;18.0015;37.599;None;500;30;12:48:37;;;;;;;;;;;
12365;30.009;29.7625;18.0015;37.599;None;500;30;12:48:38;;;;;;;;;;;
12366;30.009;29.7625;18.0015;37.599;None;500;30;12:48:38;;;;;;;;;;;
12367;30.009;29.7625;18.0093;37.599;None;500;30;12:48:39;;;;;;;;;;;
12368;30.009;29.7703;18.0093;37.599;None;500;30;12:48:39;;;;;;;;;;;
12369;30.009;29.7625;18.0093;37.599;None;500;30;12:48:40;;;;;;;;;;;
12370;30.009;29.7703;18.0015;37.599;None;500;30;12:48:40;;;;;;;;;;;
12371;30.009;29.7625;18.0093;37.599;None;500;30;12:48:41;;;;;;;;;;;
12372;30.009;29.7703;18.0093;37.599;None;500;30;12:48:41;;;;;;;;;;;
12373;30.0168;29.7625;18.0093;37.599;None;500;30;12:48:42;;;;;;;;;;;
12374;30.0168;29.7703;18.0015;37.599;None;500;30;12:48:42;;;;;;;;;;;
12375;30.0168;29.7703;18.0093;37.599;None;500;30;12:48:43;;;;;;;;;;;
12376;30.0011;29.7703;18.0015;37.599;None;500;30;12:48:43;;;;;;;;;;;
12377;30.0011;29.7703;18.0015;37.599;None;500;30;12:48:44;;;;;;;;;;;
12378;30.009;29.7546;18.0093;37.599;None;500;30;12:48:44;;;;;;;;;;;
12379;30.0011;29.7625;18.0093;37.599;None;500;30;12:48:45;;;;;;;;;;;
12380;30.0011;29.7546;18.0093;37.599;None;500;30;12:48:45;;;;;;;;;;;
12381;30.0011;29.7546;18.0093;37.599;None;500;30;12:48:46;;;;;;;;;;;
12382;29.9855;29.7546;18.0093;37.599;None;500;30;12:48:46;;;;;;;;;;;
12383;29.9855;29.7546;18.0093;37.599;77;500;30;12:48:47;;;;;;;;;;;
12384;29.9855;29.7468;18.0093;37.599;77;500;30;12:48:47;;;;;;;;;;;
12385;29.9855;29.739;18.0093;37.599;77;500;30;12:48:48;;;;;;;;;;;
12386;29.9855;29.7468;18.0093;37.599;77;500;30;12:48:48;;;;;;;;;;;
12387;29.9855;29.7546;18.0093;37.599;77;500;30;12:48:49;;;;;;;;;;;
12388;29.9933;29.7625;18.0093;37.599;77;500;30;12:48:49;;;;;;;;;;;
12389;29.9933;29.7625;18.0093;37.599;35;500;30;12:48:50;;;;;;;;;;;
12390;30.0011;29.7703;18.0093;37.599;35;500;30;12:48:50;;;;;;;;;;;
12391;30.009;29.7703;18.0093;37.599;None;500;30;12:48:51;;;;;;;;;;;
12392;30.009;29.7859;18.0093;37.599;None;500;30;12:48:51;;;;;;;;;;;
12393;30.0168;29.7859;18.0171;37.599;None;500;30;12:48:52;;;;;;;;;;;
12394;30.0246;29.7859;18.0093;37.599;None;500;30;12:48:52;;;;;;;;;;;
12395;30.0207;29.7938;18.0171;37.599;None;500;30;12:48:53;;;;;;;;;;;
12396;30.0246;29.7938;18.0093;37.599;None;500;30;12:48:53;;;;;;;;;;;
12397;30.0246;29.7938;18.0171;37.599;None;500;30;12:48:54;;;;;;;;;;;
12398;30.0246;29.7938;18.0093;37.599;None;500;30;12:48:54;;;;;;;;;;;
12399;30.0246;29.7938;18.0093;37.599;None;500;30;12:48:55;;;;;;;;;;;
12400;30.0246;29.7938;18.0171;37.599;None;500;30;12:48:55;;;;;;;;;;;
12401;30.0285;29.7938;18.0171;37.599;None;500;30;12:48:56;;;;;;;;;;;
12402;30.0285;29.7938;18.0093;37.599;None;500;30;12:48:56;;;;;;;;;;;
12403;30.0285;29.7859;18.0093;37.599;None;500;30;12:48:57;;;;;;;;;;;
12404;30.0246;29.7859;18.0015;37.599;None;500;30;12:48:57;;;;;;;;;;;
12405;30.0246;29.7859;18.0093;37.599;None;500;30;12:48:58;;;;;;;;;;;
12406;30.0285;29.7938;18.0015;37.599;None;500;30;12:48:58;;;;;;;;;;;
12407;30.0324;29.7859;18.0093;37.599;None;500;30;12:48:59;;;;;;;;;;;
12408;30.0285;29.7859;18.0093;37.599;None;500;30;12:48:59;;;;;;;;;;;
12409;30.0246;29.7938;18.0093;37.599;None;500;30;12:49:00;;;;;;;;;;;
12410;30.0207;29.7859;18.0093;37.599;None;500;30;12:49:00;;;;;;;;;;;
12411;30.0246;29.7859;18.0171;37.599;None;500;30;12:49:01;;;;;;;;;;;
12412;30.0246;29.7859;18.0093;37.599;None;500;30;12:49:01;;;;;;;;;;;
12413;30.0168;29.7938;18.0249;37.599;None;500;30;12:49:02;;;;;;;;;;;
12414;30.009;29.7859;18.0093;37.599;None;500;30;12:49:02;;;;;;;;;;;
12415;30.0168;29.7859;18.0171;37.599;None;500;30;12:49:03;;;;;;;;;;;
12416;30.0246;29.7859;18.0249;37.599;None;500;30;12:49:03;;;;;;;;;;;
12417;30.0168;29.7781;18.0249;37.599;None;500;30;12:49:04;;;;;;;;;;;
12418;30.0168;29.7859;18.0171;37.599;None;500;30;12:49:04;;;;;;;;;;;
12419;30.0011;29.7781;18.0249;37.599;None;500;30;12:49:05;;;;;;;;;;;
12420;30.0011;29.7781;18.0171;37.599;None;500;30;12:49:05;;;;;;;;;;;
12421;30.0011;29.7781;18.0249;37.599;None;500;30;12:49:06;;;;;;;;;;;
12422;29.9933;29.7703;18.0328;37.599;None;500;30;12:49:06;;;;;;;;;;;
12423;29.9933;29.7781;18.0249;37.599;35;500;30;12:49:07;;;;;;;;;;;
12424;29.9933;29.7781;18.0249;37.599;35;500;30;12:49:07;;;;;;;;;;;
12425;29.9933;29.7781;18.0406;37.599;35;500;30;12:49:08;;;;;;;;;;;
12426;29.9933;29.7703;18.0328;37.599;35;500;30;12:49:08;;;;;;;;;;;
12427;29.9933;29.7703;18.0249;37.599;35;500;30;12:49:09;;;;;;;;;;;
12428;30.0011;29.7703;18.0249;37.599;35;500;30;12:49:09;;;;;;;;;;;
12429;29.9933;29.7781;18.0171;37.599;None;500;30;12:49:10;;;;;;;;;;;
12430;30.0011;29.7781;18.0171;37.599;35;500;30;12:49:10;;;;;;;;;;;
12431;29.9933;29.7781;18.0249;37.599;None;500;30;12:49:11;;;;;;;;;;;
12432;29.9933;29.7703;18.0249;37.599;35;500;30;12:49:11;;;;;;;;;;;
12433;29.9933;29.7781;18.0171;37.599;35;500;30;12:49:12;;;;;;;;;;;
12434;29.9855;29.7859;18.0249;37.599;35;500;30;12:49:12;;;;;;;;;;;
12435;29.9855;29.7859;18.0249;37.599;77;500;30;12:49:13;;;;;;;;;;;
12436;29.9855;29.7781;18.0171;37.599;77;500;30;12:49:13;;;;;;;;;;;
12437;29.9855;29.7859;18.0328;37.599;77;500;30;12:49:14;;;;;;;;;;;
12438;29.9933;29.7859;18.0249;37.599;77;500;30;12:49:14;;;;;;;;;;;
12439;30.0011;29.7938;18.0249;37.599;35;500;30;12:49:15;;;;;;;;;;;
12440;30.0011;29.7938;18.0328;37.599;None;500;30;12:49:15;;;;;;;;;;;
12441;30.0168;29.7938;18.0249;37.599;None;500;30;12:49:16;;;;;;;;;;;
12442;30.0168;29.8016;18.0171;37.599;None;500;30;12:49:16;;;;;;;;;;;
12443;30.0207;29.8016;18.0249;37.599;None;500;30;12:49:17;;;;;;;;;;;
12444;30.0246;29.8016;18.0249;37.599;None;500;30;12:49:17;;;;;;;;;;;
12445;30.0246;29.8094;18.0328;37.599;None;500;30;12:49:18;;;;;;;;;;;
12446;30.0285;29.8094;18.0328;37.599;None;500;30;12:49:18;;;;;;;;;;;
12447;30.0285;29.8016;18.0249;37.599;None;500;30;12:49:19;;;;;;;;;;;
12448;30.0324;29.8094;18.0171;37.599;None;500;30;12:49:19;;;;;;;;;;;
12449;30.0285;29.7938;18.0171;37.599;None;500;30;12:49:20;;;;;;;;;;;
12450;30.0324;29.8016;18.0249;37.599;None;500;30;12:49:20;;;;;;;;;;;
12451;30.0324;29.8016;18.0249;37.599;None;500;30;12:49:21;;;;;;;;;;;
12452;30.0324;29.8016;18.0249;37.599;None;500;30;12:49:21;;;;;;;;;;;
12453;30.0285;29.8016;18.0171;37.599;None;500;30;12:49:22;;;;;;;;;;;
12454;30.0285;29.8016;18.0249;37.599;None;500;30;12:49:22;;;;;;;;;;;
12455;30.0246;29.8016;18.0171;37.599;None;500;30;12:49:23;;;;;;;;;;;
12456;30.0285;29.8094;18.0171;37.599;None;500;30;12:49:23;;;;;;;;;;;
12457;30.0246;29.7938;18.0171;37.599;None;500;30;12:49:24;;;;;;;;;;;
12458;30.0246;29.7938;18.0171;37.599;None;500;30;12:49:24;;;;;;;;;;;
12459;30.0168;29.8016;18.0171;37.599;None;500;30;12:49:25;;;;;;;;;;;
12460;30.0246;29.7938;18.0249;37.599;None;500;30;12:49:25;;;;;;;;;;;
12461;30.0168;29.7938;18.0249;37.599;None;500;30;12:49:26;;;;;;;;;;;
12462;30.0168;29.7938;18.0249;37.599;None;500;30;12:49:26;;;;;;;;;;;
12463;30.0168;29.8016;18.0249;37.599;None;500;30;12:49:27;;;;;;;;;;;
12464;30.0168;29.7938;18.0249;37.599;None;500;30;12:49:27;;;;;;;;;;;
12465;30.0168;29.7938;18.0328;37.599;None;500;30;12:49:28;;;;;;;;;;;
12466;30.0168;29.7938;18.0328;37.599;None;500;30;12:49:28;;;;;;;;;;;
12467;30.0168;29.8016;18.0328;37.599;None;500;30;12:49:29;;;;;;;;;;;
12468;30.0011;29.7938;18.0406;37.599;None;500;30;12:49:29;;;;;;;;;;;
12469;30.009;29.7859;18.0328;37.599;None;500;30;12:49:30;;;;;;;;;;;
12470;30.009;29.7859;18.0406;37.599;None;500;30;12:49:30;;;;;;;;;;;
12471;30.0011;29.7859;18.0406;37.599;None;500;30;12:49:31;;;;;;;;;;;
12472;30.0011;29.7781;18.0249;37.599;None;500;30;12:49:31;;;;;;;;;;;
12473;30.0011;29.7859;18.0328;37.599;None;500;30;12:49:32;;;;;;;;;;;
12474;29.9933;29.7781;18.0406;37.599;None;500;30;12:49:32;;;;;;;;;;;
12475;29.9933;29.7859;18.0328;37.599;35;500;30;12:49:33;;;;;;;;;;;
12476;29.9855;29.7781;18.0328;37.599;35;500;30;12:49:33;;;;;;;;;;;
12477;29.9855;29.7859;18.0328;37.599;77;500;30;12:49:34;;;;;;;;;;;
12478;29.9777;29.7703;18.0328;37.599;77;500;30;12:49:34;;;;;;;;;;;
12479;29.9855;29.7703;18.0328;37.599;118;500;30;12:49:35;;;;;;;;;;;
12480;29.9777;29.7703;18.0328;37.599;77;500;30;12:49:35;;;;;;;;;;;
12481;29.9855;29.7781;18.0406;37.599;118;500;30;12:49:36;;;;;;;;;;;
12482;29.9855;29.7781;18.0406;37.599;77;500;30;12:49:36;;;;;;;;;;;
12483;29.9855;29.7859;18.0406;37.599;77;500;30;12:49:37;;;;;;;;;;;
12484;30.0011;29.7938;18.0484;37.599;77;500;30;12:49:37;;;;;;;;;;;
12485;30.0011;29.7938;18.0328;37.599;None;500;30;12:49:38;;;;;;;;;;;
12486;30.009;29.7938;18.0328;37.599;None;500;30;12:49:38;;;;;;;;;;;
12487;30.0168;29.8016;18.0328;37.599;None;500;30;12:49:39;;;;;;;;;;;
12488;30.0246;29.8016;18.0406;37.599;None;500;30;12:49:39;;;;;;;;;;;
12489;30.0168;29.8016;18.0328;37.599;None;500;30;12:49:40;;;;;;;;;;;
12490;30.0168;29.8094;18.0406;37.599;None;500;30;12:49:40;;;;;;;;;;;
12491;30.0168;29.8016;18.0484;37.599;None;500;30;12:49:41;;;;;;;;;;;
12492;30.0246;29.8094;18.0406;37.599;None;500;30;12:49:41;;;;;;;;;;;
12493;30.0246;29.8094;18.0406;37.599;None;500;30;12:49:42;;;;;;;;;;;
12494;30.0207;29.8172;18.0328;37.599;None;500;30;12:49:42;;;;;;;;;;;
12495;30.0168;29.8172;18.0328;37.599;None;500;30;12:49:43;;;;;;;;;;;
12496;30.0246;29.8094;18.0328;37.599;None;500;30;12:49:43;;;;;;;;;;;
12497;30.0246;29.8016;18.0406;37.599;None;500;30;12:49:44;;;;;;;;;;;
12498;30.0246;29.8094;18.0406;37.599;None;500;30;12:49:44;;;;;;;;;;;
12499;30.0246;29.8094;18.0406;37.599;None;500;30;12:49:45;;;;;;;;;;;
12500;30.0246;29.7938;18.0406;37.599;None;500;30;12:49:45;;;;;;;;;;;
12501;30.0246;29.8016;18.0484;37.599;None;500;30;12:49:46;;;;;;;;;;;
12502;30.0168;29.8016;18.0406;37.599;None;500;30;12:49:46;;;;;;;;;;;
12503;30.0168;29.7938;18.0562;37.599;None;500;30;12:49:47;;;;;;;;;;;
12504;30.0246;29.7938;18.0484;37.599;None;500;30;12:49:47;;;;;;;;;;;
12505;30.0168;29.8016;18.0562;37.599;None;500;30;12:49:48;;;;;;;;;;;
12506;30.0168;29.7938;18.0484;37.599;None;500;30;12:49:48;;;;;;;;;;;
12507;30.0246;29.7938;18.0562;37.599;None;500;30;12:49:49;;;;;;;;;;;
12508;30.009;29.7938;18.0562;37.599;None;500;30;12:49:49;;;;;;;;;;;
12509;30.0168;29.7938;18.0484;37.599;None;500;30;12:49:50;;;;;;;;;;;
12510;30.0011;29.7859;18.0484;37.599;None;500;30;12:49:50;;;;;;;;;;;
12511;30.009;29.7859;18.0406;37.599;None;500;30;12:49:51;;;;;;;;;;;
12512;30.0011;29.7859;18.0406;37.599;None;500;30;12:49:51;;;;;;;;;;;
12513;30.0011;29.7781;18.0406;37.599;None;500;30;12:49:52;;;;;;;;;;;
12514;30.0011;29.7859;18.0328;37.599;None;500;30;12:49:52;;;;;;;;;;;
12515;29.9933;29.7781;18.0406;37.599;None;500;30;12:49:53;;;;;;;;;;;
12516;29.9933;29.7859;18.0328;37.599;35;500;30;12:49:53;;;;;;;;;;;
12517;29.9855;29.7781;18.0249;37.599;35;500;30;12:49:54;;;;;;;;;;;
12518;29.9855;29.7781;18.0328;37.599;77;500;30;12:49:54;;;;;;;;;;;
12519;29.9855;29.7781;18.0406;37.599;77;500;30;12:49:55;;;;;;;;;;;
12520;29.9855;29.7859;18.0406;37.599;77;500;30;12:49:55;;;;;;;;;;;
12521;29.9933;29.7859;18.0406;37.599;77;500;30;12:49:56;;;;;;;;;;;
12522;30.0011;29.7859;18.0406;37.599;35;500;30;12:49:56;;;;;;;;;;;
12523;29.9933;29.7859;18.0328;37.599;None;500;30;12:49:57;;;;;;;;;;;
12524;29.9933;29.7859;18.0406;37.599;35;500;30;12:49:57;;;;;;;;;;;
12525;30.0011;29.7859;18.0328;37.599;35;500;30;12:49:58;;;;;;;;;;;
12526;30.0011;29.7859;18.0328;37.599;None;500;30;12:49:58;;;;;;;;;;;
12527;30.0011;29.8016;18.0249;37.599;None;500;30;12:49:59;;;;;;;;;;;
12528;30.009;29.7938;18.0328;37.599;None;500;30;12:49:59;;;;;;;;;;;
12529;30.009;29.8016;18.0249;37.599;None;500;30;12:50:00;;;;;;;;;;;
12530;30.0168;29.8094;18.0249;37.599;None;500;30;12:50:00;;;;;;;;;;;
12531;30.0168;29.8016;18.0171;37.599;None;500;30;12:50:01;;;;;;;;;;;
12532;30.0246;29.8094;18.0249;37.599;None;500;30;12:50:01;;;;;;;;;;;
12533;30.0168;29.8016;18.0171;37.599;None;500;30;12:50:02;;;;;;;;;;;
12534;30.0246;29.8094;18.0249;37.599;None;500;30;12:50:02;;;;;;;;;;;
12535;30.0246;29.8094;18.0171;37.599;None;500;30;12:50:03;;;;;;;;;;;
12536;30.0168;29.8016;18.0249;37.599;None;500;30;12:50:03;;;;;;;;;;;
12537;30.0246;29.8094;18.0249;37.599;None;500;30;12:50:04;;;;;;;;;;;
12538;30.0246;29.8094;18.0171;37.599;None;500;30;12:50:04;;;;;;;;;;;
12539;30.0246;29.8016;18.0249;37.599;None;500;30;12:50:05;;;;;;;;;;;
12540;30.0168;29.8094;18.0406;37.599;None;500;30;12:50:05;;;;;;;;;;;
12541;30.0168;29.8016;18.0406;37.599;None;500;30;12:50:06;;;;;;;;;;;
12542;30.0168;29.8016;18.0328;37.599;None;500;30;12:50:06;;;;;;;;;;;
12543;30.0246;29.8016;18.0328;37.599;None;500;30;12:50:07;;;;;;;;;;;
12544;30.0168;29.8016;18.0406;37.599;None;500;30;12:50:07;;;;;;;;;;;
12545;30.0168;29.8016;18.0406;37.599;None;500;30;12:50:08;;;;;;;;;;;
12546;30.0168;29.8016;18.0328;37.599;None;500;30;12:50:08;;;;;;;;;;;
12547;30.0168;29.7938;18.0406;37.599;None;500;30;12:50:09;;;;;;;;;;;
12548;30.009;29.7938;18.0406;37.599;None;500;30;12:50:09;;;;;;;;;;;
12549;30.009;29.7938;18.0406;37.599;None;500;30;12:50:10;;;;;;;;;;;
12550;30.009;29.7938;18.0406;37.599;None;500;30;12:50:10;;;;;;;;;;;
12551;30.0011;29.7938;18.0406;37.599;None;500;30;12:50:11;;;;;;;;;;;
12552;30.009;29.7859;18.0328;37.599;None;500;30;12:50:11;;;;;;;;;;;
12553;30.0011;29.7859;18.0406;37.599;None;500;30;12:50:12;;;;;;;;;;;
12554;30.0011;29.7781;18.0249;37.599;None;500;30;12:50:12;;;;;;;;;;;
12555;30.009;29.7859;18.0249;37.599;None;500;30;12:50:13;;;;;;;;;;;
12556;30.009;29.7703;18.0328;37.599;None;500;30;12:50:13;;;;;;;;;;;
12557;30.0011;29.7781;18.0249;37.599;None;500;30;12:50:14;;;;;;;;;;;
12558;30.009;29.7859;18.0171;37.599;None;500;30;12:50:14;;;;;;;;;;;
12559;30.0011;29.7781;18.0093;37.599;None;500;30;12:50:15;;;;;;;;;;;
12560;30.0011;29.7703;18.0171;37.599;None;500;30;12:50:15;;;;;;;;;;;
12561;30.0011;29.7703;18.0171;37.599;None;500;30;12:50:16;;;;;;;;;;;
12562;30.009;29.7625;18.0171;37.599;None;500;30;12:50:16;;;;;;;;;;;
12563;30.0011;29.7703;18.0171;37.599;None;500;30;12:50:17;;;;;;;;;;;
12564;30.009;29.7625;18.0171;37.599;None;500;30;12:50:17;;;;;;;;;;;
12565;29.9933;29.7625;18.0328;37.599;None;500;30;12:50:18;;;;;;;;;;;
12566;30.0011;29.7625;18.0171;37.599;35;500;30;12:50:18;;;;;;;;;;;
12567;29.9933;29.7546;18.0249;37.599;None;500;30;12:50:19;;;;;;;;;;;
12568;29.9933;29.7546;18.0249;37.599;35;500;30;12:50:19;;;;;;;;;;;
12569;29.9933;29.7546;18.0171;37.599;35;500;30;12:50:20;;;;;;;;;;;
12570;29.9855;29.7625;18.0171;37.599;35;500;30;12:50:20;;;;;;;;;;;
12571;29.9855;29.7625;18.0171;37.599;77;500;30;12:50:21;;;;;;;;;;;
12572;29.9855;29.7546;18.0249;37.599;77;500;30;12:50:21;;;;;;;;;;;
12573;29.9933;29.7625;18.0171;37.599;77;500;30;12:50:22;;;;;;;;;;;
12574;29.9855;29.7625;18.0093;37.599;35;500;30;12:50:22;;;;;;;;;;;
12575;29.9933;29.7546;18.0171;37.599;77;500;30;12:50:23;;;;;;;;;;;
12576;29.9855;29.7625;18.0093;37.599;35;500;30;12:50:23;;;;;;;;;;;
12577;29.9933;29.7703;18.0171;37.599;77;500;30;12:50:24;;;;;;;;;;;
12578;29.9933;29.7703;18.0015;37.599;35;500;30;12:50:24;;;;;;;;;;;
12579;30.0011;29.7703;18.0093;37.599;35;500;30;12:50:25;;;;;;;;;;;
12580;30.0011;29.7703;18.0093;37.599;None;500;30;12:50:25;;;;;;;;;;;
12581;30.0011;29.7703;18.0093;37.599;None;500;30;12:50:26;;;;;;;;;;;
12582;30.0011;29.7781;18.0093;37.599;None;500;30;12:50:26;;;;;;;;;;;
12583;30.0011;29.7859;18.0093;37.599;None;500;30;12:50:27;;;;;;;;;;;
12584;30.0011;29.7859;18.0093;37.599;None;500;30;12:50:27;;;;;;;;;;;
12585;30.0011;29.7781;18.0093;37.599;None;500;30;12:50:28;;;;;;;;;;;
12586;30.009;29.7781;18.0171;37.599;None;500;30;12:50:28;;;;;;;;;;;
12587;30.0011;29.7938;18.0171;37.599;None;500;30;12:50:29;;;;;;;;;;;
12588;30.009;29.7938;18.0171;37.599;None;500;30;12:50:29;;;;;;;;;;;
12589;30.0011;29.7781;18.0093;37.599;None;500;30;12:50:30;;;;;;;;;;;
12590;30.0011;29.7938;18.0171;37.599;None;500;30;12:50:30;;;;;;;;;;;
12591;30.009;29.7781;18.0093;37.599;None;500;30;12:50:31;;;;;;;;;;;
12592;30.0011;29.7859;18.0171;37.599;None;500;30;12:50:31;;;;;;;;;;;
12593;30.0011;29.7859;18.0093;37.599;None;500;30;12:50:32;;;;;;;;;;;
12594;30.0168;29.7781;18.0171;37.599;None;500;30;12:50:32;;;;;;;;;;;
12595;30.0168;29.7781;18.0093;37.599;None;500;30;12:50:33;;;;;;;;;;;
12596;30.009;29.7781;18.0171;37.599;None;500;30;12:50:33;;;;;;;;;;;
12597;30.009;29.7781;18.0093;37.599;None;500;30;12:50:34;;;;;;;;;;;
12598;30.009;29.7703;18.0171;37.599;None;500;30;12:50:34;;;;;;;;;;;
12599;30.009;29.7781;18.0171;37.599;None;500;30;12:50:35;;;;;;;;;;;
12600;30.009;29.7703;18.0171;37.599;None;500;30;12:50:35;;;;;;;;;;;
12601;30.009;29.7781;18.0171;37.599;None;500;30;12:50:36;;;;;;;;;;;
12602;30.009;29.7703;18.0249;37.599;None;500;30;12:50:36;;;;;;;;;;;
12603;30.0011;29.7781;18.0249;37.599;None;500;30;12:50:37;;;;;;;;;;;
12604;30.0011;29.7703;18.0171;37.599;None;500;30;12:50:37;;;;;;;;;;;
12605;29.9933;29.7703;18.0171;37.599;None;500;30;12:50:38;;;;;;;;;;;
12606;30.0011;29.7781;18.0328;37.599;35;500;30;12:50:38;;;;;;;;;;;
12607;29.9933;29.7703;18.0328;37.599;None;500;30;12:50:39;;;;;;;;;;;
12608;29.9933;29.7703;18.0249;37.599;35;500;30;12:50:39;;;;;;;;;;;
12609;30.0011;29.7625;18.0328;37.599;35;500;30;12:50:40;;;;;;;;;;;
12610;29.9855;29.7546;18.0328;37.599;None;500;30;12:50:40;;;;;;;;;;;
12611;29.9855;29.7546;18.0328;37.599;77;500;30;12:50:41;;;;;;;;;;;
12612;29.9777;29.7625;18.0328;37.599;77;500;30;12:50:41;;;;;;;;;;;
12613;29.9855;29.7468;18.0328;37.599;118;500;30;12:50:42;;;;;;;;;;;
12614;29.9777;29.7546;18.0406;37.599;77;500;30;12:50:42;;;;;;;;;;;
12615;29.9777;29.7468;18.0406;37.599;118;500;30;12:50:43;;;;;;;;;;;
12616;29.9855;29.7546;18.0328;37.599;118;500;30;12:50:43;;;;;;;;;;;
12617;29.9777;29.7546;18.0249;37.599;77;500;30;12:50:44;;;;;;;;;;;
12618;29.9933;29.7703;18.0249;37.599;118;500;30;12:50:44;;;;;;;;;;;
12619;30.0011;29.7781;18.0249;37.599;35;500;30;12:50:45;;;;;;;;;;;
12620;30.0011;29.7859;18.0171;37.599;None;500;30;12:50:45;;;;;;;;;;;
12621;30.009;29.7938;18.0249;37.599;None;500;30;12:50:46;;;;;;;;;;;
12622;30.0246;29.7859;18.0249;37.599;None;500;30;12:50:46;;;;;;;;;;;
12623;30.0207;29.8016;18.0171;37.599;None;500;30;12:50:47;;;;;;;;;;;
12624;30.0246;29.8016;18.0249;37.599;None;500;30;12:50:47;;;;;;;;;;;
12625;30.0285;29.8016;18.0328;37.599;None;500;30;12:50:48;;;;;;;;;;;
12626;30.0324;29.8016;18.0328;37.599;None;500;30;12:50:48;;;;;;;;;;;
12627;30.0324;29.8172;18.0328;37.599;None;500;30;12:50:49;;;;;;;;;;;
12628;30.0285;29.8094;18.0328;37.599;None;500;30;12:50:49;;;;;;;;;;;
12629;30.0324;29.8094;18.0249;37.599;None;500;30;12:50:50;;;;;;;;;;;
12630;30.0324;29.8172;18.0328;37.599;None;500;30;12:50:50;;;;;;;;;;;
12631;30.0363;29.8094;18.0328;37.599;None;500;30;12:50:51;;;;;;;;;;;
12632;30.0363;29.8172;18.0328;37.599;None;500;30;12:50:51;;;;;;;;;;;
12633;30.0324;29.8172;18.0249;37.599;None;500;30;12:50:52;;;;;;;;;;;
12634;30.0363;29.8172;18.0328;37.599;None;500;30;12:50:52;;;;;;;;;;;
12635;30.0324;29.8172;18.0406;37.599;None;500;30;12:50:53;;;;;;;;;;;
12636;30.0285;29.8172;18.0406;37.599;None;500;30;12:50:53;;;;;;;;;;;
12637;30.0324;29.8172;18.0406;37.599;None;500;30;12:50:54;;;;;;;;;;;
12638;30.0285;29.8172;18.0406;37.599;None;500;30;12:50:54;;;;;;;;;;;
12639;30.0285;29.8172;18.0484;37.599;None;500;30;12:50:55;;;;;;;;;;;
12640;30.0285;29.8094;18.0484;37.599;None;500;30;12:50:55;;;;;;;;;;;
12641;30.0246;29.8094;18.0484;37.599;None;500;30;12:50:56;;;;;;;;;;;
12642;30.0246;29.8172;18.0562;37.599;None;500;30;12:50:56;;;;;;;;;;;
12643;30.0168;29.8016;18.0484;37.599;None;500;30;12:50:57;;;;;;;;;;;
12644;30.0246;29.8094;18.0562;37.599;None;500;30;12:50:57;;;;;;;;;;;
